"order_line_id","company_id","order_id","order_item","order_number_reference","order_item_reference","order_placement_date","order_delivery_date","bill_dates","order_status","is_order_completed","sold_to_id","ship_to_id","industry","focus_industry","brenntag_bu","pps_industry","product_div_old","product_div","material_id","global_product","primary_account_manager","secondary_account_manager","plant","order_cycle_id","quantity","bill_quantity","quantity_unit","revenue","bill_revenue","local_currency","revenue_local","bill_revenue_local","margin","contribution_margin","sell_price_unit","sell_price_unit_local","margin_local","contribution_margin_local","margin_percentage","margin_benchmark","contribution_margin_percentage","contribution_margin_benchmark","region"
"0002674069_000040_E5:4147","E5:4147","0002674069","000040","0002674069","000040","2021-01-05","2021-01-05","[2021-01-05]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2021-01-05_E5:4147","300.0000","300.0000","KG","112.2700","112.2700","KES","15000.0000","15000.0000","89.7700","0.0000","0.3742","50.0000","11993.1400","0.0000","0.7996","0.7995","0.0000","0.0000","EMEA"
"0002675456_000010_E5:4147","E5:4147","0002675456","000010","0002675456","000010","2021-01-06","2021-01-07","[2021-01-07]","Completed","true","E5:0000161015","E5:0000161015","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161015_MDA000181963_2021-01-06_E5:4147","1000.0000","1000.0000","KG","374.2400","374.2400","KES","50000.0000","50000.0000","299.2200","0.0000","0.3742","50.0000","39977.1400","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002684153_000040_E5:4147","E5:4147","0002684153","000040","0002684153","000040","2021-01-18","2021-01-18","[2021-01-18]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2021-01-18_E5:4147","300.0000","300.0000","KG","112.2700","112.2700","KES","15000.0000","15000.0000","89.7600","0.0000","0.3743","50.0000","11993.1500","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002690182_000100_E5:4147","E5:4147","0002690182","000100","0002690182","000100","2021-01-25","2021-01-26","[2021-01-26]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2021-01-25_E5:4147","200.0000","200.0000","KG","74.8500","74.8500","KES","10000.0000","10000.0000","59.8400","0.0000","0.3743","50.0000","7995.4300","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002695627_000130_E5:4147","E5:4147","0002695627","000130","0002695627","000130","2021-02-01","2021-02-03","[2021-02-03]","Completed","true","E5:0000161015","E5:0000161015","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161015_MDA000181963_2021-02-01_E5:4147","1000.0000","1000.0000","KG","377.2500","377.2600","KES","50000.0000","50000.0000","301.6300","0.0000","0.3773","50.0000","39977.1500","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002697431_000030_E5:4147","E5:4147","0002697431","000030","0002697431","000030","2021-02-03","2021-02-03","[2021-02-03]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2021-02-03_E5:4147","400.0000","400.0000","KG","150.9000","150.9000","KES","20000.0000","20000.0000","120.6500","0.0000","0.3773","50.0000","15990.8600","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002644568_000030_E5:4147","E5:4147","0002644568","000030","0002644568","000030","2020-11-20","2020-11-20","[2020-11-20]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-11-20_E5:4147","20.0000","20.0000","KG","7.7300","7.7300","KES","1000.0000","1000.0000","6.1800","0.0000","0.3865","50.0000","799.5400","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002668447_000090_E5:4147","E5:4147","0002668447","000090","0002668447","000090","2020-12-21","2020-12-21","[2020-12-21]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-12-21_E5:4147","40.0000","40.0000","KG","14.8900","14.8900","KES","2000.0000","2000.0000","11.9000","0.0000","0.3723","50.0000","1599.0900","0.0000","0.7992","0.7994","0.0000","0.0000","EMEA"
"0002646640_000100_E5:4147","E5:4147","0002646640","000100","0002646640","000100","2020-11-24","2020-11-24","[2020-11-24]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-11-24_E5:4147","20.0000","20.0000","KG","7.7300","7.7300","KES","1000.0000","1000.0000","6.1800","0.0000","0.3865","50.0000","799.5400","0.0000","0.7995","0.7994","0.0000","0.0000","EMEA"
"0002674133_000110_E5:4147","E5:4147","0002674133","000110","0002674133","000110","2021-01-05","2021-01-05","[2021-01-05]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2021-01-05_E5:4147","40.0000","40.0000","KG","14.9700","14.9700","KES","2000.0000","2000.0000","11.9700","0.0000","0.3743","50.0000","1599.0900","0.0000","0.7996","0.7995","0.0000","0.0000","EMEA"
"0002649011_000020_E5:4147","E5:4147","0002649011","000020","0002649011","000020","2020-11-26","2020-11-26","[2020-11-26]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-11-26_E5:4147","40.0000","40.0000","KG","15.4700","15.4700","KES","2000.0000","2000.0000","12.3700","0.0000","0.3868","50.0000","1599.0900","0.0000","0.7996","0.7995","0.0000","0.0000","EMEA"
"0002617359_000040_E5:4147","E5:4147","0002617359","000040","0002617359","000040","2020-10-16","2020-10-16","[2020-10-16]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-10-16_E5:4147","40.0000","40.0000","KG","15.6500","15.6500","KES","2000.0000","2000.0000","12.5200","0.0000","0.3913","50.0000","1599.0900","0.0000","0.8000","0.7996","0.0000","0.0000","EMEA"
"0002620327_000120_E5:4147","E5:4147","0002620327","000120","0002620327","000120","2020-10-21","2020-10-21","[2020-10-21]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-10-21_E5:4147","40.0000","40.0000","KG","15.6500","15.6500","KES","2000.0000","2000.0000","12.5200","0.0000","0.3913","50.0000","1599.0900","0.0000","0.8000","0.7996","0.0000","0.0000","EMEA"
"0002631329_000080_E5:4147","E5:4147","0002631329","000080","0002631329","000080","2020-11-04","2020-11-04","[2020-11-04]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-11-04_E5:4147","20.0000","20.0000","KG","7.7300","7.7300","KES","1000.0000","1000.0000","6.1800","0.0000","0.3865","50.0000","799.5400","0.0000","0.7995","0.7996","0.0000","0.0000","EMEA"
"0002635885_000080_E5:4147","E5:4147","0002635885","000080","0002635885","000080","2020-11-10","2020-11-10","[2020-11-10]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-11-10_E5:4147","40.0000","40.0000","KG","15.4700","15.4700","KES","2000.0000","2000.0000","12.3700","0.0000","0.3868","50.0000","1599.0900","0.0000","0.7996","0.7996","0.0000","0.0000","EMEA"
"0002641635_000100_E5:4147","E5:4147","0002641635","000100","0002641635","000100","2020-11-17","2020-11-18","[2020-11-18]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-11-17_E5:4147","40.0000","40.0000","KG","15.4700","15.4600","KES","2000.0000","2000.0000","12.3600","0.0000","0.3865","50.0000","1599.0800","0.0000","0.7995","0.7996","0.0000","0.0000","EMEA"
"0002663888_000090_E5:4147","E5:4147","0002663888","000090","0002663888","000090","2020-12-14","2020-12-15","[2020-12-15]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-12-14_E5:4147","40.0000","40.0000","KG","14.8900","14.8900","KES","2000.0000","2000.0000","11.9000","0.0000","0.3723","50.0000","1599.0900","0.0000","0.7992","0.7996","0.0000","0.0000","EMEA"
"0002649442_000020_E5:4147","E5:4147","0002649442","000020","0002649442","000020","2020-11-26","2020-11-27","[2020-11-27]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-11-26_E5:4147","40.0000","40.0000","KG","15.4700","15.4700","KES","2000.0000","2000.0000","12.3700","0.0000","0.3868","50.0000","1599.0900","0.0000","0.7996","0.7996","0.0000","0.0000","EMEA"
"0002590080_000010_E5:4147","E5:4147","0002590080","000010","0002590080","000010","2020-09-11","2020-09-11","[2020-09-11]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-09-11_E5:4147","120.0000","120.0000","KG","46.9900","46.9900","KES","6000.0000","6000.0000","37.5700","0.0000","0.3916","50.0000","4797.2600","0.0000","0.7995","0.7996","0.0000","0.0000","EMEA"
"0002656657_000020_E5:4147","E5:4147","0002656657","000020","0002656657","000020","2020-12-05","2020-12-05","[2020-12-05]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-12-05_E5:4147","40.0000","40.0000","KG","14.8900","14.8900","KES","2000.0000","2000.0000","11.9000","0.0000","0.3723","50.0000","1599.0900","0.0000","0.7992","0.7995","0.0000","0.0000","EMEA"
"0002593173_000020_E5:4147","E5:4147","0002593173","000020","0002593173","000020","2020-09-16","2020-09-17","[2020-09-17]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-09-16_E5:4147","60.0000","60.0000","KG","23.4900","23.4900","KES","3000.0000","3000.0000","18.7800","0.0000","0.3915","50.0000","2398.6300","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002596373_000100_E5:4147","E5:4147","0002596373","000100","0002596373","000100","2020-09-22","2020-09-22","[2020-09-22]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-09-22_E5:4147","100.0000","100.0000","KG","39.1500","39.1500","KES","5000.0000","5000.0000","31.3100","0.0000","0.3915","50.0000","3997.7100","0.0000","0.7997","0.7995","0.0000","0.0000","EMEA"
"0002706374_000010_E5:4147","E5:4147","0002706374","000010","0002706374","000010","2021-02-15","2021-02-15","[2021-02-15]","Completed","true","E5:0000161249","E5:0000161249","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161249_MDA000181963_2021-02-15_E5:4147","60.0000","60.0000","KG","22.6400","22.6400","KES","3000.0000","3000.0000","18.1000","0.0000","0.3773","50.0000","2398.6300","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002658033_000160_E5:4147","E5:4147","0002658033","000160","0002658033","000160","2020-12-08","2020-12-08","[2020-12-08]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-12-08_E5:4147","40.0000","40.0000","KG","14.8900","14.8900","KES","2000.0000","2000.0000","11.9000","0.0000","0.3723","50.0000","1599.0900","0.0000","0.7992","0.7995","0.0000","0.0000","EMEA"
"0002604324_000100_E5:4147","E5:4147","0002604324","000100","0002604324","000100","2020-10-01","2020-10-01","[2020-10-01]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-10-01_E5:4147","40.0000","40.0000","KG","15.6500","15.6600","KES","2000.0000","2000.0000","12.5200","0.0000","0.3915","50.0000","1599.0800","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002613602_000080_E5:4147","E5:4147","0002613602","000080","0002613602","000080","2020-10-13","2020-10-13","[2020-10-13]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2020-10-13_E5:4147","20.0000","20.0000","KG","7.8300","7.8300","KES","1000.0000","1000.0000","6.2600","0.0000","0.3915","50.0000","799.5400","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002649415_000010_E5:4147","E5:4147","0002649415","000010","0002649415","000010","2020-11-26","2020-11-27","[2020-11-27]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-11-26_E5:4147","60.0000","60.0000","KG","23.2000","23.2000","KES","3000.0000","3000.0000","18.5500","0.0000","0.3867","50.0000","2398.6300","0.0000","0.7996","0.7996","0.0000","0.0000","EMEA"
"0002685066_000100_E5:4147","E5:4147","0002685066","000100","0002685066","000100","2021-01-19","2021-01-19","[2021-01-19]","Completed","true","E5:0000161237","E5:0000161237","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161237_MDA000181963_2021-01-19_E5:4147","60.0000","60.0000","KG","22.4500","22.4500","KES","3000.0000","3000.0000","17.9500","0.0000","0.3742","50.0000","2398.6300","0.0000","0.7996","0.7996","0.0000","0.0000","EMEA"
"0002685726_000010_E5:4147","E5:4147","0002685726","000010","0002685726","000010","2021-01-19","2021-01-19","[2021-01-19]","Completed","true","E5:0000161015","E5:0000161015","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161015_MDA000181963_2021-01-19_E5:4147","100.0000","100.0000","KG","37.4200","37.4200","KES","5000.0000","5000.0000","29.9200","0.0000","0.3742","50.0000","3997.7200","0.0000","0.7996","0.7996","0.0000","0.0000","EMEA"
"0002613707_000010_E5:4147","E5:4147","0002613707","000010","0002613707","000010","2020-10-13","2020-10-13","[2020-10-13]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-10-13_E5:4147","100.0000","100.0000","KG","39.1400","39.1400","KES","5000.0000","5000.0000","31.2900","0.0000","0.3914","50.0000","3997.7100","0.0000","0.7994","0.7996","0.0000","0.0000","EMEA"
"0002623676_000080_E5:4147","E5:4147","0002623676","000080","0002623676","000080","2020-10-26","2020-10-26","[2020-10-26]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-10-26_E5:4147","100.0000","100.0000","KG","39.1400","39.1400","KES","5000.0000","5000.0000","31.2900","0.0000","0.3914","50.0000","3997.7200","0.0000","0.7994","0.7995","0.0000","0.0000","EMEA"
"0002706914_000090_E5:4147","E5:4147","0002706914","000090","0002706914","000090","2021-02-15","2021-02-15","[2021-02-15]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2021-02-15_E5:4147","80.0000","80.0000","KG","30.1800","30.1800","KES","4000.0000","4000.0000","24.1300","0.0000","0.3773","50.0000","3198.1700","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002843886_000100_E5:4147","E5:4147","0002843886","000100","0002843886","000100","2021-08-13","2021-08-14","[2021-08-14]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032963387","MDA000181958","E5:K008",,"E5:KE01","E5:0000161230_MDA000181958_2021-08-13_E5:4147","100.0000","100.0000","KG","34.2300","34.2300","KES","4400.0000","4400.0000","15.1600","0.0000","0.3423","44.0000","1949.0400","0.0000","0.4429","0.4429","0.0000","0.0000","EMEA"
"0002706914_000030_E5:4147","E5:4147","0002706914","000030","0002706914","000030","2021-02-15","2021-02-15","[2021-02-15]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032963387","MDA000181958","E5:K008",,"E5:KE01","E5:0000161230_MDA000181958_2021-02-15_E5:4147","220.0000","220.0000","KG","73.0400","73.0400","KES","9680.0000","9680.0000","41.2100","0.0000","0.3320","44.0000","5461.5300","0.0000","0.5642","0.5036","0.0000","0.0000","EMEA"
"0002674069_000030_E5:4147","E5:4147","0002674069","000030","0002674069","000030","2021-01-05","2021-01-05","[2021-01-05]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032963387","MDA000181958","E5:K008",,"E5:KE01","E5:0000161230_MDA000181958_2021-01-05_E5:4147","200.0000","200.0000","KG","65.8700","65.8700","KES","8800.0000","8800.0000","37.1600","0.0000","0.3294","44.0000","4965.0200","0.0000","0.5641","0.5237","0.0000","0.0000","EMEA"
"0002684153_000030_E5:4147","E5:4147","0002684153","000030","0002684153","000030","2021-01-18","2021-01-18","[2021-01-18]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032963387","MDA000181958","E5:K008",,"E5:KE01","E5:0000161230_MDA000181958_2021-01-18_E5:4147","240.0000","240.0000","KG","79.0400","79.0400","KES","10560.0000","10560.0000","44.5900","0.0000","0.3293","44.0000","5958.0200","0.0000","0.5641","0.5338","0.0000","0.0000","EMEA"
"0002839876_000070_E5:4147","E5:4147","0002839876","000070","0002839876","000070","2021-08-09","2021-08-09","[2021-08-09]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032963387","MDA000181958","E5:K008",,"E5:KE01","E5:0000161230_MDA000181958_2021-08-09_E5:4147","100.0000","100.0000","KG","34.2300","34.2300","KES","4400.0000","4400.0000","15.1600","0.0000","0.3423","44.0000","1949.0400","0.0000","0.4429","0.5156","0.0000","0.0000","EMEA"
"0002780903_000040_E5:4147","E5:4147","0002780903","000040","0002780903","000040","2021-05-21","2021-05-21","[2021-05-21]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032963387","MDA000181958","E5:K008",,"E5:KE01","E5:0000161230_MDA000181958_2021-05-21_E5:4147","200.0000","200.0000","KG","67.5200","67.5200","KES","8800.0000","8800.0000","29.9100","0.0000","0.3376","44.0000","3898.0800","0.0000","0.4430","0.5035","0.0000","0.0000","EMEA"
